ambulance	-0.03	0.0	0.03	0.03
consecutive	-0.06	0.0	0.03	0.03
inadequate	-0.02	0.01	0.02	0.02
soundproofing	-0.05	0.0	0.05	0.05
rely	-0.05	0.0	0.05	0.05
advisor	-0.0	0.0	0.01	0.86
warned	-0.03	0.0	0.03	0.03
priority	-0.02	0.03	0.02	0.02
searching	0.0	0.01	0.02	0.02
winner	0.0	0.02	0.03	0.03
soo	0.0	0.02	0.03	0.03
adults	0.03	0.01	0.01	0.01
floored	0.0	0.02	0.03	0.03
fuss	0.0	0.05	0.03	0.03
hungry	0.01	0.01	0.01	0.01
entree	0.0	0.02	0.03	0.03
nab	0.0	0.02	0.03	0.03
hayseed	0.0	0.02	0.03	0.03
lid	0.0	0.02	0.03	0.03
vanity	0.0	0.02	0.03	0.03
featured	0.0	0.01	0.02	0.02
awakening	0.0	0.02	0.03	0.03
rent	0.0	-0.13	0.03	0.03
dressing	0.0	0.02	0.03	0.03
holy	0.0	0.02	0.03	0.03
crap	0.0	0.02	0.03	0.03
likes	0.0	0.02	0.03	0.03
coffeemaker	0.04	0.01	0.02	0.02
chintzy	0.0	0.02	0.03	0.03
coffees	0.0	0.02	0.03	0.03
ambience	-0.02	0.05	0.02	0.02
pest	0.0	0.02	0.03	0.03
someplace	0.0	0.03	0.02	0.02
purpose	0.0	0.05	0.05	0.05
nw	0.0	0.03	0.03	0.03
surgery	0.0	0.03	0.03	0.03
slamming	-0.03	0.03	0.03	0.03
frames	0.0	0.05	0.05	0.05
cars	0.0	0.05	0.05	0.05
pollution	0.0	0.05	0.05	0.05
blinds	0.0	0.05	0.05	0.05
serving	-0.03	0.03	0.03	0.03
northwestern	0.0	0.03	0.03	0.03
patients	0.0	0.05	0.05	0.05
families	0.01	0.8	0.01	0.86
comfort	0.69	0.04	0.71	0.01
supplied	0.0	0.05	0.05	0.05
sealed	0.0	-0.05	0.03	0.03
surgeries	0.0	0.05	0.05	0.05
leisure	0.04	0.02	0.02	0.02
ny	0.0	0.0	0.03	0.03
simmons	0.0	0.0	0.05	0.05
foam	0.0	-0.02	0.02	0.02
sell	0.0	0.76	0.83	0.83
buzzing	0.0	0.0	0.05	0.05
don	0.0	0.0	0.03	0.03
awaken	0.0	0.0	0.03	0.03
engulfed	0.0	0.0	0.05	0.05
yielded	0.0	0.0	0.05	0.05
results	0.0	0.0	0.05	0.05
loose	0.0	0.0	0.03	0.03
threads	0.0	0.0	0.05	0.05
unpainted	0.0	0.0	0.05	0.05
floorboards	0.0	0.0	0.05	0.05
materials	0.0	0.0	0.03	0.03
banner	0.0	0.0	0.05	0.05
embarassment	0.0	0.0	0.05	0.05
supply	-0.02	0.06	0.02	0.02
feedback	0.0	0.0	0.05	0.05
shaking	0.0	0.0	0.05	0.05
fixable	0.0	0.0	0.05	0.05
theatres	-0.05	0.0	0.05	0.05
respond	-0.03	0.0	0.03	0.03
daylight	-0.06	0.0	0.03	0.03
clair	-0.03	0.0	0.03	0.03
route	-0.05	0.0	0.05	0.05
odors	-0.04	0.03	0.02	0.02
approach	-0.05	0.0	0.05	0.05
stare	-0.03	0.0	0.03	0.03
sills	-0.05	0.0	0.05	0.05
neiman	-0.03	0.0	0.03	0.03
marcus	-0.03	0.0	0.03	0.03
phobia	-0.05	0.0	0.05	0.05
lonely	-0.05	0.0	0.05	0.05
stretch	-0.05	0.0	0.05	0.05
cosmetic	-0.05	0.0	0.05	0.05
renovation	-2.16	1.81	0.55	0.95
cramped	-0.01	-0.51	0.01	0.7
painting	-0.05	0.0	0.05	0.05
peeling	-0.83	0.0	0.83	0.83
outlets	-0.03	0.08	0.03	0.03
grout	-0.03	0.03	0.03	0.03
serviced	-0.05	0.0	0.05	0.05
pub	-0.03	0.0	0.03	0.03
creepy	0.03	-0.03	0.03	0.03
spans	-0.05	0.0	0.05	0.05
sliver	-0.02	0.02	0.02	0.02
transferred	0.02	1.73	0.01	0.88
hotline	0.0	0.05	0.05	0.05
hated	0.0	0.06	0.03	0.03
till	0.0	0.03	0.03	0.03
sales	-0.02	0.02	0.02	0.02
popularity	0.0	0.05	0.05	0.05
hired	0.0	0.03	0.03	0.03
team	0.0	0.0	0.02	0.02
coz	0.0	0.0	0.05	0.05
rockerfellers	0.0	0.0	0.05	0.05
surcharge	0.0	0.0	0.05	0.05
oven	0.03	0.0	0.03	0.03
associated	0.0	0.0	0.05	0.05
encouraged	0.0	0.0	0.05	0.05
locaiton	0.0	0.0	0.05	0.05
existant	0.0	0.03	0.03	0.03
improve	0.02	0.04	0.02	0.02
vow	0.0	0.0	0.05	0.05
unproven	0.0	0.0	0.05	0.05
dress	0.0	0.0	0.03	0.03
rehearsal	0.0	0.0	0.03	0.03
cue	0.0	0.0	0.05	0.05
david	0.0	0.0	0.05	0.05
dancer	0.0	0.0	0.05	0.05
afraid	0.03	-0.02	0.03	0.03
wtf	0.0	0.0	0.05	0.05
fucking	0.0	0.0	0.05	0.05
bent	0.03	0.0	0.03	0.03
button	0.0	0.0	0.03	0.03
min	-0.78	0.0	0.86	0.86
rooftop	-0.02	-0.01	0.01	0.01
margarita	0.0	0.0	0.05	0.05
wans	0.0	0.0	0.05	0.05
soda	0.01	-0.01	0.62	0.62
tap	0.0	0.02	0.03	0.03
june	0.0	-1.8	0.01	0.7
cancelation	0.0	0.0	0.05	0.05
policy	0.0	1.29	0.8	0.8
flexiblity	0.0	0.0	0.05	0.05
emergencies	0.0	0.0	0.05	0.05
sends	0.0	0.0	0.03	0.03
overnight	0.0	1.79	0.01	0.62
shabbiness	0.0	0.0	0.05	0.05
qualified	0.0	0.0	0.05	0.05
poorest	0.0	0.0	0.05	0.05
mild	0.0	0.0	0.05	0.05
jump	0.0	0.0	0.02	0.02
fallen	0.0	0.02	0.02	0.02
vinegar	0.0	0.0	0.05	0.05
incidentally	0.0	0.0	0.05	0.05
tiles	0.0	0.03	0.03	0.03
inspect	0.03	0.0	0.03	0.03
memorial	0.02	1.64	0.02	0.83
accomodations	0.0	-0.05	0.02	0.02
transformers	0.0	0.0	0.05	0.05
movie	0.0	0.0	0.86	0.86
filming	0.0	0.0	0.05	0.05
international	0.0	0.0	0.05	0.05
disingenuous	0.0	0.0	0.05	0.05
snarky	0.0	0.0	0.05	0.05
travelled	0.0	0.0	0.02	0.83
routine	0.0	0.0	0.03	0.03
reviewers	0.06	0.06	0.03	0.03
thorugh	0.0	0.0	0.05	0.05
websight	0.0	0.0	0.05	0.05
drag	0.03	0.0	0.03	0.03
attractiion	0.0	0.0	0.05	0.05
overhauled	0.0	0.0	0.05	0.05
projections	0.0	0.0	0.05	0.05
finish	0.0	-0.03	0.03	0.03
circumstances	0.0	0.05	0.03	0.03
lobbie	0.0	0.0	0.05	0.05
drywall	0.0	0.0	0.05	0.05
opportunities	0.0	0.0	0.03	0.03
guys	-0.0	0.82	0.02	0.83
limit	0.0	0.0	0.05	0.05
larger	0.02	0.89	0.01	0.8
ripped	0.0	0.0	0.05	0.05
nastily	0.0	0.0	0.05	0.05
priceline	0.0	3.42	0.0	0.97
clark	0.0	0.02	0.03	0.03
division	0.0	1.46	0.02	0.83
el	0.02	0.64	0.02	0.83
upgrading	0.0	-0.01	0.03	0.03
queens	-0.03	0.02	0.03	0.03
usage	0.0	0.02	0.03	0.03
doormen	0.01	1.44	0.01	0.89
adjustment	-0.05	0.0	0.05	0.05
fashioned	-0.03	-0.03	0.03	0.03
destinations	-0.05	0.0	0.05	0.05
underwent	-0.05	0.0	0.05	0.05
update	-0.02	0.02	0.02	0.02
inclined	-0.05	0.0	0.05	0.05
propped	-0.05	0.0	0.05	0.05
asylum	-0.05	0.0	0.05	0.05
older	0.0	1.85	0.01	0.94
allowing	0.0	0.0	0.03	0.03
surrounding	0.03	0.1	0.03	0.03
slam	-0.03	0.0	0.03	0.03
departing	0.0	0.03	0.03	0.03
doorways	0.0	0.0	0.05	0.05
narrow	-0.03	0.0	0.03	0.03
claustrophobic	0.0	0.0	0.05	0.05
indespirate	0.0	0.05	0.05	0.05
frienly	-0.05	0.0	0.05	0.05
gino	-0.03	0.0	0.03	0.03
pizza	0.02	-0.02	0.02	0.02
scary	0.0	0.05	0.05	0.05
scaffolding	0.0	0.05	0.05	0.05
assuming	0.0	0.03	0.03	0.03
facing	0.01	1.7	0.01	0.86
temp	0.0	1.63	0.01	0.86
digital	0.0	0.03	0.03	0.03
renamed	0.0	0.0	0.05	0.05
dimly	0.0	0.0	0.05	0.05
lit	0.0	-0.04	0.01	0.01
shock	0.0	0.0	0.03	0.03
consideration	0.0	0.0	0.03	0.03
mere	0.0	0.03	0.03	0.03
inches	0.0	0.0	0.03	0.03
platform	0.0	0.0	0.03	0.03
nigh	0.0	0.0	0.05	0.05
stands	0.0	0.0	0.05	0.05
shelves	0.0	0.0	0.03	0.03
attached	0.0	2.61	0.55	0.91
height	0.0	0.0	0.05	0.05
stark	-0.84	0.0	0.86	0.86
decoration	0.0	0.0	0.05	0.05
length	0.0	0.03	0.03	0.03
drapes	0.0	0.0	0.03	0.03
blocked	0.0	0.0	0.05	0.05
winter	0.02	-0.58	0.01	0.62
radio	0.0	0.05	0.02	0.02
mounted	0.0	0.0	0.05	0.05
ft	0.01	-0.02	0.01	0.01
california	0.03	0.03	0.03	0.03
ben	0.0	0.05	0.05	0.05
african	0.0	0.05	0.05	0.05
slim	0.0	0.05	0.05	0.05
radiating	0.0	0.05	0.05	0.05
hostility	0.0	0.05	0.05	0.05
putting	0.0	0.1	0.03	0.03
question	0.02	-0.02	0.02	0.02
smile	0.01	0.02	0.01	0.01
watched	-0.01	0.01	0.01	0.01
interact	0.0	0.03	0.03	0.03
manners	0.0	0.06	0.03	0.03
zone	0.0	0.03	0.03	0.03
waking	0.0	0.03	0.03	0.03
literature	0.0	0.11	0.03	0.03
sore	0.0	0.05	0.05	0.05
neck	0.03	0.06	0.03	0.03
futon	0.0	0.05	0.05	0.05
absurd	0.0	0.03	0.03	0.03
drain	0.0	0.06	0.03	0.03
burden	0.0	0.05	0.05	0.05
bummer	0.0	0.05	0.05	0.05
freuent	0.0	0.05	0.05	0.05
exceptionally	0.0	0.04	0.01	0.01
eliminated	0.0	0.03	0.03	0.03
renowned	0.0	0.05	0.05	0.05
pump	0.81	0.0	0.81	0.0
directory	0.0	0.03	0.03	0.03
refigerator	0.0	0.05	0.05	0.05
honor	-1.44	1.75	0.73	0.91
removed	-0.83	0.78	0.83	0.83
sideays	0.0	0.05	0.05	0.05
armoire	0.0	0.05	0.05	0.05
untrue	0.0	0.05	0.05	0.05
availablity	0.0	0.05	0.05	0.05
consierge	0.0	0.03	0.03	0.03
upcoming	-0.03	0.11	0.03	0.03
promising	0.0	0.05	0.05	0.05
gaping	-0.05	0.05	0.05	0.05
mauled	-0.05	0.05	0.05	0.05
earthworm	-0.05	0.05	0.05	0.05
slumming	-0.05	0.05	0.05	0.05
sister	-0.01	0.01	0.55	0.01
dumpster	-0.03	0.06	0.03	0.03
curt	-0.03	0.06	0.03	0.03
thankful	0.0	0.21	0.05	0.05
country	0.0	0.0	0.03	0.03
prison	0.0	0.0	0.05	0.05
trims	0.0	0.0	0.05	0.05
shelf	0.0	0.0	0.03	0.03
homey	0.0	0.02	0.02	0.02
touches	0.02	1.99	0.01	0.62
clunked	0.0	0.0	0.05	0.05
generations	0.0	0.0	0.05	0.05
stately	0.0	0.0	0.03	0.03
oasis	0.0	0.0	0.05	0.05
ae	0.0	0.0	0.03	0.03
ian	0.0	0.0	0.05	0.05
schrager	0.0	0.0	0.03	0.03
notches	0.0	0.0	0.05	0.05
functional	0.03	0.05	0.03	0.03
handicapped	0.0	0.0	0.02	0.02
accessible	-0.01	-0.97	0.01	0.5
canes	0.0	0.0	0.05	0.05
casts	0.0	0.0	0.05	0.05
recovering	0.0	0.0	0.05	0.05
cast	0.0	0.0	0.03	0.03
cane	0.0	0.0	0.05	0.05
struggling	0.0	0.0	0.05	0.05
decades	0.0	0.0	0.03	0.03
jarring	0.0	0.0	0.03	0.03
painful	0.0	0.03	0.03	0.03
scant	0.0	0.0	0.05	0.05
ikea	0.0	0.0	0.05	0.05
closeout	0.0	0.0	0.05	0.05
relief	0.0	0.0	0.05	0.05
challenged	0.0	0.0	0.05	0.05
elderly	0.0	0.0	0.05	0.05
flexible	0.03	-0.03	0.03	0.03
salad	0.0	0.0	0.03	0.03
wire	0.0	0.05	0.03	0.03
metal	-0.03	0.03	0.03	0.03
demi	0.0	0.0	0.05	0.05
sofa	0.02	1.63	0.01	0.82
ottoman	0.0	0.0	0.05	0.05
elevated	0.0	0.0	0.05	0.05
nook	0.0	0.0	0.05	0.05
medicine	0.0	0.0	0.05	0.05
cabinet	0.01	0.85	0.01	0.86
razor	0.0	0.0	0.05	0.05
shaving	0.0	0.0	0.05	0.05
cream	0.02	0.02	0.02	0.02
makeup	-0.03	0.0	0.03	0.03
sh	0.0	0.0	0.05	0.05
luck	0.0	1.4	0.86	0.86
repeated	0.0	0.0	0.05	0.05
unmet	0.0	0.0	0.05	0.05
borrowed	0.0	0.0	0.05	0.05
umbrella	0.0	0.0	0.03	0.03
downpour	0.0	0.0	0.05	0.05
remembered	0.01	0.02	0.01	0.01
row	0.0	0.03	0.03	0.03
housekeeper	0.0	0.0	0.03	0.03
pre	-0.02	0.72	0.01	0.62
wrapped	0.0	0.0	0.03	0.03
commercial	0.0	0.0	0.05	0.05
grade	-0.04	0.03	0.02	0.02
muffin	0.0	0.0	0.03	0.03
temporary	0.0	0.0	0.05	0.05
thermos	0.0	0.0	0.05	0.05
bottled	0.0	0.0	0.02	0.02
stone	0.03	-0.03	0.03	0.03
confronted	-0.03	0.0	0.03	0.03
misses	0.0	0.0	0.05	0.05
screwed	0.0	0.0	0.03	0.03
refundable	0.0	0.0	0.05	0.05
traveled	0.01	0.02	0.01	0.01
lives	-0.03	0.0	0.03	0.03
suprise	-0.05	0.0	0.05	0.05
gusts	-0.05	0.0	0.05	0.05
basement	-0.01	0.0	0.01	0.86
register	-0.02	0.04	0.02	0.02
groud	-0.05	0.0	0.05	0.05
blck	-0.05	0.0	0.05	0.05
slab	-0.05	0.0	0.05	0.05
functioning	-0.03	0.0	0.03	0.03
desh	-0.05	0.0	0.05	0.05
fride	-0.05	0.0	0.05	0.05
maker	0.43	1.06	0.42	0.58
hammers	-0.05	0.0	0.05	0.05
shore	-0.05	0.0	0.05	0.05
decently	0.0	0.0	0.05	0.05
usd	0.0	0.0	0.03	0.03
ahould	0.0	0.0	0.05	0.05
untill	0.0	0.0	0.03	0.03
cant	0.0	0.0	0.03	0.03
chicqgo	0.0	0.0	0.05	0.05
craptastic	0.0	0.05	0.05	0.05
buttnaked	0.0	0.05	0.05	0.05
dribble	0.0	0.05	0.05	0.05
rustic	0.0	0.05	0.05	0.05
crash	0.0	0.03	0.03	0.03
mon	0.03	0.03	0.03	0.03
yearly	0.0	0.0	0.05	0.05
charm	0.0	1.36	0.01	0.75
relatives	0.0	0.0	0.03	0.03
uk	0.0	0.0	0.03	0.03
dire	0.0	0.0	0.03	0.03
dean	0.0	0.0	0.05	0.05
martin	0.0	0.0	0.05	0.05
entertaining	0.0	0.0	0.05	0.05
seasons	-0.01	0.9	0.01	0.92
peninsula	-0.85	0.84	0.86	0.86
oriented	0.0	0.0	0.03	0.03
marios	0.0	0.0	0.05	0.05
italian	0.0	0.0	0.02	0.02
private	-0.03	0.03	0.03	0.03
anyting	0.0	0.0	0.05	0.05
glory	0.0	0.0	0.05	0.05
thanksgiving	0.0	0.02	0.02	0.02
highway	0.0	0.05	0.03	0.03
robbery	0.0	0.0	0.05	0.05
ow	0.0	0.0	0.05	0.05
waterfront	0.0	0.02	0.02	0.02
subway	0.54	1.79	0.55	0.91
pc	0.0	0.05	0.05	0.05
monitor	0.0	0.05	0.05	0.05
showered	0.0	0.03	0.03	0.03
leaked	0.0	1.63	0.86	0.86
app	0.0	0.0	0.05	0.05
cranked	0.0	0.0	0.05	0.05
puddle	0.0	0.0	0.05	0.05
aready	0.0	0.0	0.05	0.05
wacker	0.0	0.0	0.03	0.03
separating	0.0	0.0	0.05	0.05
patrick	0.0	0.0	0.05	0.05
scheduled	-0.03	0.02	0.03	0.03
developing	-0.05	0.0	0.05	0.05
sudden	0.0	0.02	0.03	0.03
fan	-0.72	0.92	0.75	0.92
controllable	-0.05	0.0	0.05	0.05
faboulous	-0.05	0.0	0.05	0.05
lodge	-0.05	0.0	0.05	0.05
net	-0.05	0.0	0.05	0.05
shit	-0.05	0.0	0.05	0.05
candle	-0.05	0.0	0.05	0.05
las	-0.05	0.0	0.05	0.05
vegas	-0.03	-0.03	0.03	0.03
february	0.0	0.05	0.02	0.02
raffel	0.0	0.0	0.05	0.05
fund	0.0	0.0	0.05	0.05
raiser	0.0	0.0	0.05	0.05
united	0.0	0.0	0.05	0.05
charity	0.0	0.0	0.05	0.05
shouting	0.0	0.0	0.05	0.05
profanities	0.0	0.0	0.05	0.05
fight	0.0	0.0	0.05	0.05
managemnet	0.0	0.0	0.05	0.05
stated	0.0	0.63	0.01	0.86
gift	0.01	0.0	0.01	0.01
certificate	0.0	0.0	0.05	0.05
unbearably	-0.05	0.0	0.05	0.05
controls	-0.03	-0.03	0.03	0.03
alive	-0.03	0.02	0.03	0.03
combined	-0.05	0.0	0.05	0.05
seconds	-0.03	0.0	0.03	0.03
lively	-0.05	0.0	0.05	0.05
burn	-0.05	0.0	0.05	0.05
occasions	-0.02	1.61	0.02	0.83
aveda	-0.01	-0.01	0.01	0.01
tho	-0.05	0.0	0.05	0.05
sensors	-0.03	0.03	0.03	0.03
ridicoulus	0.0	0.0	0.05	0.05
thenightstand	0.0	0.0	0.05	0.05
spilled	-0.05	0.0	0.05	0.05
transportation	-0.01	2.35	0.01	0.67
ginos	-0.05	0.0	0.05	0.05
tornado	-0.05	0.0	0.05	0.05
sears	-0.03	-0.06	0.03	0.03
tower	-0.0	0.08	0.45	0.85
hardest	-0.05	0.0	0.05	0.05
rain	-0.0	1.46	0.02	0.83
storm	-0.03	0.05	0.03	0.03
drenched	0.0	0.0	0.05	0.05
concept	0.0	0.03	0.03	0.03
leaks	0.0	0.0	0.05	0.05
reflected	0.0	0.0	0.05	0.05
incorrect	0.04	0.0	0.02	0.83
utilize	0.0	0.0	0.05	0.05
unapologetic	0.0	0.0	0.05	0.05
adjusted	0.0	0.0	0.05	0.05
confrontation	0.0	0.0	0.05	0.05
blocks	0.63	1.5	0.63	0.85
artificial	0.0	0.0	0.05	0.05
natural	0.0	0.0	0.02	0.02
disbelief	0.0	0.0	0.05	0.05
preferred	-0.01	0.65	0.01	0.67
sticky	0.0	0.0	0.05	0.05
pop	0.0	0.0	0.05	0.05
boombox	0.0	0.0	0.05	0.05
hiring	0.0	0.0	0.05	0.05
courteous	0.5	0.0	0.54	0.0
directed	0.0	0.0	0.03	0.03
fails	0.0	0.03	0.03	0.03
ranks	0.0	0.0	0.03	0.03
practices	0.0	0.0	0.05	0.05
steven	0.0	0.0	0.05	0.05
tyler	0.0	0.0	0.05	0.05
fridge	0.45	1.81	0.47	0.94
cocktails	0.0	0.0	0.03	0.03
drafty	0.0	0.0	0.05	0.05
horrendous	0.0	0.0	0.05	0.05
tripstarr	0.0	0.0	0.05	0.05
groupon	0.0	0.05	0.05	0.05
hidden	0.0	0.05	0.05	0.05
treasures	0.0	0.05	0.05	0.05
layed	0.0	0.05	0.05	0.05
lifted	0.0	0.05	0.05	0.05
distubing	0.0	0.05	0.05	0.05
spotting	0.0	0.05	0.05	0.05
immediatly	0.0	0.05	0.05	0.05
denied	0.0	0.03	0.03	0.03
eagerly	0.0	0.05	0.05	0.05
fronk	0.0	0.05	0.05	0.05
sleepless	0.0	0.06	0.03	0.03
acne	0.0	0.03	0.03	0.03
skin	-0.04	-0.0	0.02	0.02
dirtyy	0.0	0.05	0.05	0.05
reputatuion	0.0	0.05	0.05	0.05
unfortunitly	0.0	0.05	0.05	0.05
disspointed	0.0	0.05	0.05	0.05
insist	0.0	0.0	0.03	0.03
mistakingly	0.0	0.0	0.05	0.05
chinese	0.02	0.0	0.02	0.02
foods	0.0	0.0	0.03	0.03
shake	0.0	0.0	0.05	0.05
roast	0.0	0.0	0.05	0.05
beef	0.0	0.0	0.05	0.05
gratuity	0.0	0.0	0.02	0.02
kiss	-0.03	0.0	0.03	0.03
panhandling	-0.05	0.0	0.05	0.05
cities	0.01	-0.0	0.01	0.01
begging	-0.05	0.0	0.05	0.05
beggars	-0.05	0.0	0.05	0.05
saddest	-0.05	0.0	0.05	0.05
grandkids	-0.05	0.0	0.05	0.05
curb	-0.05	0.0	0.05	0.05
snow	-0.0	0.0	0.03	0.03
unfortunatly	-0.05	0.0	0.05	0.05
wealthiest	-0.05	0.0	0.05	0.05
ho	0.0	0.02	0.03	0.03
skinny	0.0	0.04	0.05	0.05
cece	0.0	0.04	0.05	0.05
deville	0.0	0.04	0.05	0.05
overnighter	0.0	0.04	0.05	0.05
wisconsin	0.0	0.04	0.05	0.05
carbon	0.0	0.04	0.05	0.05
carbide	0.0	0.04	0.05	0.05
sits	0.03	0.02	0.03	0.03
computers	0.0	0.02	0.03	0.03
individual	0.0	-0.0	0.03	0.03
phones	-0.01	2.42	0.01	0.86
post	-0.02	0.02	0.02	0.02
snack	0.04	0.02	0.02	0.02
negatives	0.0	-0.03	0.03	0.03
pistachio	0.0	0.04	0.05	0.05
shells	0.0	0.04	0.05	0.05
purplish	0.0	0.04	0.05	0.05
prince	0.0	0.04	0.05	0.05
bob	0.0	0.04	0.05	0.05
marley	0.0	0.04	0.05	0.05
coolest	0.0	0.05	0.03	0.03
ears	0.0	0.04	0.05	0.05
memorabilia	-0.02	-0.0	0.02	0.02
wrap	0.0	0.04	0.05	0.05
drop	0.0	0.02	0.03	0.03
benjamins	0.0	0.04	0.05	0.05
palmer	0.0	0.02	0.03	0.03
hardrock	0.0	0.0	0.05	0.05
syat	0.0	0.0	0.05	0.05
strawberries	0.02	0.0	0.02	0.02
responded	0.0	0.0	0.03	0.03
subtracted	0.0	0.0	0.05	0.05
dvd	0.0	0.82	0.01	0.86
shooting	0.0	0.03	0.03	0.03
al	0.0	0.0	0.83	0.83
engineer	-0.02	0.02	0.02	0.02
shortly	0.0	0.08	0.03	0.03
tech	0.03	-0.03	0.03	0.03
graciously	0.0	0.0	0.05	0.05
awesome	1.3	0.0	0.67	0.0
provider	0.0	0.0	0.05	0.05
hitman	0.0	0.0	0.05	0.05
unresolved	0.0	0.0	0.05	0.05
tough	0.0	0.81	0.02	0.83
props	0.0	0.0	0.05	0.05
bumping	0.0	0.0	0.05	0.05
grinding	0.0	0.0	0.05	0.05
redbull	0.0	0.0	0.05	0.05
cig	0.0	0.0	0.05	0.05
furry	0.0	0.0	0.05	0.05
rat	0.0	0.0	0.05	0.05
gags	0.0	0.0	0.05	0.05
scene	0.02	0.02	0.02	0.02
shocker	0.0	0.0	0.05	0.05
pad	-0.03	0.03	0.03	0.03
hrh	-0.0	-0.02	0.01	0.01
orlando	-0.03	0.0	0.03	0.03
blown	0.02	-0.02	0.02	0.02
ticky	-0.05	0.0	0.05	0.05
tacky	-0.03	0.0	0.03	0.03
venting	-0.05	0.0	0.05	0.05
sweaty	-0.05	0.0	0.05	0.05
overbearing	-0.05	0.0	0.05	0.05
mosr	-0.05	0.0	0.05	0.05
joked	-0.05	0.0	0.05	0.05
stealing	-0.05	0.0	0.05	0.05
poster	-0.05	0.0	0.05	0.05
prob	-0.03	0.0	0.03	0.03
cheesy	-0.03	0.0	0.03	0.03
renovate	-0.05	0.0	0.05	0.05
styx	-0.05	0.0	0.05	0.05
guitar	-0.0	0.0	0.03	0.03
slap	-0.03	0.0	0.03	0.03
emblem	-0.05	0.0	0.05	0.05
mag	-0.02	-0.1	0.02	0.02
eats	-0.05	0.0	0.05	0.05
kicker	-0.03	0.0	0.03	0.03
pina	-0.05	0.0	0.05	0.05
colada	-0.05	0.0	0.05	0.05
blender	-0.03	0.0	0.03	0.03
whaat	-0.05	0.0	0.05	0.05
jimmy	-0.05	0.0	0.05	0.05
locations	-0.0	-0.03	0.01	0.01
january	0.0	0.03	0.02	0.02
practice	0.0	0.02	0.03	0.03
smug	0.0	0.03	0.05	0.05
manner	0.0	-0.03	0.03	0.03
capture	0.0	0.03	0.05	0.05
require	0.0	0.02	0.03	0.03
associaties	0.0	0.03	0.05	0.05
unfair	0.0	0.03	0.05	0.05
beatles	0.04	-0.02	0.02	0.02
artwork	0.0	0.0	0.02	0.02
marilyn	0.0	0.0	0.05	0.05
manson	0.0	0.0	0.05	0.05
portrait	0.0	0.0	0.05	0.05
halfway	0.0	0.0	0.05	0.05
theming	0.0	0.0	0.03	0.03
unsuspecting	0.0	0.0	0.05	0.05
girlfriends	0.0	-0.08	0.02	0.02
minuets	0.0	0.09	0.05	0.05
trays	0.0	0.09	0.05	0.05
dry	-0.02	1.57	0.02	0.83
christopher	0.0	0.06	0.03	0.03
nightclub	0.0	0.06	0.03	0.03
hinged	-0.05	0.0	0.05	0.05
sale	-0.05	0.0	0.05	0.05
peanuts	-0.05	0.0	0.05	0.05
roomservice	-0.05	0.0	0.05	0.05
equipped	0.01	0.01	0.7	0.01
walkie	-0.05	0.0	0.05	0.05
talkies	-0.05	0.0	0.05	0.05
megaphones	-0.05	0.0	0.05	0.05
massive	-0.03	-0.03	0.03	0.03
excluded	-0.05	0.0	0.05	0.05
rise	0.0	0.0	0.03	0.03
irena	0.0	0.0	0.05	0.05
robotic	0.0	0.0	0.05	0.05
welcoming	-0.7	-0.01	0.71	0.01
gracious	0.0	0.0	0.01	0.01
blank	0.0	0.0	0.05	0.05
gaze	0.0	0.0	0.05	0.05
greetings	0.0	0.0	0.05	0.05
smiles	-0.02	0.0	0.02	0.02
personality	0.03	0.0	0.03	0.03
answering	0.0	0.0	0.05	0.05
perry	0.0	0.0	0.05	0.05
sociable	0.0	0.0	0.05	0.05
recognizes	0.0	0.0	0.03	0.03
suggestions	0.0	0.04	0.01	0.01
immediate	0.0	0.0	0.03	0.03
authentic	0.0	-0.03	0.03	0.03
tim	0.0	0.0	0.02	0.02
supportive	0.0	0.0	0.05	0.05
coupons	0.0	0.0	0.05	0.05
department	0.0	0.03	0.03	0.03
stores	0.0	-0.0	0.02	0.02
largest	0.02	0.02	0.02	0.02
rollaway	0.0	0.0	0.02	0.02
frabreez	0.0	0.0	0.05	0.05
complainer	0.0	0.05	0.05	0.05
reviewing	0.0	0.05	0.05	0.05
posts	0.0	0.06	0.03	0.03
initial	0.0	0.03	0.03	0.03
outright	0.0	0.05	0.05	0.05
waiters	0.0	0.03	0.03	0.03
tied	0.0	0.06	0.03	0.03
attended	0.01	0.92	0.01	0.5
remain	0.0	0.03	0.03	0.03
secured	0.0	0.05	0.05	0.05
closing	0.0	0.05	0.05	0.05
quotes	0.0	0.05	0.05	0.05
communication	0.0	0.06	0.03	0.03
shifts	0.0	0.05	0.05	0.05
blaming	0.0	0.05	0.05	0.05
failing	0.0	0.05	0.05	0.05
functions	0.0	0.05	0.05	0.05
laws	0.0	0.05	0.05	0.05
persistently	0.0	0.05	0.05	0.05
distinguish	0.0	0.05	0.05	0.05
expenses	0.0	0.05	0.05	0.05
assurred	0.0	0.05	0.05	0.05
brother	0.0	0.84	0.01	0.86
asthmatic	0.0	0.05	0.05	0.05
searing	0.0	0.05	0.05	0.05
recalls	0.0	0.05	0.05	0.05
indignation	0.0	0.05	0.05	0.05
escape	0.0	0.03	0.03	0.03
cubs	0.03	0.06	0.03	0.03
game	0.0	0.02	0.02	0.02
atm	0.0	0.05	0.05	0.05
frozen	0.0	0.05	0.05	0.05
unathorized	0.0	0.05	0.05	0.05
overuse	0.0	0.05	0.05	0.05
billing	0.0	0.06	0.03	0.03
debit	0.0	0.06	0.03	0.03
