evan	2	0	0	2
exotic	2	0	0	2
birdland	2	0	0	2
heavenly	2	0	0	2
astonished	2	0	0	2
ashley	2	0	0	2
ritzy	2	0	0	2
connections	2	0	0	2
los	2	0	0	2
schemes	2	0	0	2
vast	2	0	0	2
myspa	2	0	0	2
majestic	2	0	0	2
conveniences	2	0	0	2
pamper	2	0	0	2
ethan	2	0	0	2
purification	2	0	0	2
stetson	2	0	0	2
sincerely	2	0	0	2
priceless	2	0	0	2
separated	2	0	0	2
wines	2	0	0	2
swam	2	0	0	2
jamie	2	0	0	2
youve	2	0	0	2
styles	2	0	0	2
billy	2	0	0	2
therapy	2	0	0	2
lb	2	0	0	2
complement	2	0	0	2
terrible	1	43	16	28
supposed	1	40	16	25
management	1	33	21	13
inn	1	27	19	9
thin	1	25	12	14
calls	1	23	13	11
happened	1	22	17	6
worn	1	22	15	8
complained	1	22	8	15
awful	1	21	7	15
needless	1	21	5	17
send	1	20	12	9
disappointment	1	20	12	9
mediocre	1	20	7	14
discovered	1	18	7	12
sort	1	18	6	13
failed	1	17	10	8
policy	1	16	14	3
correct	1	16	12	5
lacking	1	16	8	9
waste	1	16	5	12
forever	1	16	4	13
establishment	1	16	4	13
filthy	1	15	8	8
carpets	1	14	9	6
annoyed	1	14	7	8
sorry	1	14	6	9
forced	1	14	5	10
aware	1	13	13	1
missing	1	13	9	5
handle	1	13	7	7
stated	1	12	13	0
spoke	1	12	10	3
temperature	1	12	7	6
explained	1	12	7	6
cell	1	12	6	7
certain	1	12	6	7
began	1	12	4	9
suppose	1	12	4	9
dust	1	12	3	10
originally	1	12	0	13
calling	1	11	8	4
ran	1	11	7	5
record	1	11	6	6
unhelpful	1	11	5	7
delayed	1	11	2	10
charging	1	10	9	2
accommodate	1	10	8	3
impossible	1	10	8	3
switched	1	10	8	3
fees	1	10	6	5
against	1	10	6	5
midnight	1	10	5	6
gross	1	10	4	7
carry	1	10	4	7
sounded	1	10	3	8
shouldn	1	10	2	9
honor	1	9	10	0
truth	1	9	8	2
stairs	1	9	7	3
sad	1	9	7	3
iron	1	9	7	3
brand	1	9	6	4
claim	1	9	6	4
report	1	9	6	4
bothered	1	9	5	5
control	1	9	5	5
promise	1	9	5	5
reported	1	9	4	6
hassle	1	9	2	8
peninsula	1	8	9	0
soda	1	8	8	1
confirmed	1	8	7	2
telling	1	8	7	2
generally	1	8	7	2
replace	1	8	7	2
fish	1	8	7	2
pulled	1	8	6	3
foot	1	8	6	3
dollar	1	8	6	3
clothes	1	8	5	4
final	1	8	5	4
dried	1	8	5	4
beware	1	8	5	4
yelling	1	8	5	4
training	1	8	5	4
apart	1	8	4	5
blankets	1	8	4	5
nowhere	1	8	4	5
talbot	1	8	4	5
dead	1	8	4	5
neighbors	1	8	3	6
supposedly	1	8	3	6
ill	1	8	3	6
compensation	1	8	3	6
leg	1	8	2	7
words	1	8	2	7
movie	1	7	8	0
currently	1	7	7	1
hanging	1	7	6	2
buy	1	7	6	2
throw	1	7	6	2
black	1	7	5	3
confirm	1	7	5	3
hospital	1	7	5	3
ours	1	7	5	3
god	1	7	5	3
onto	1	7	5	3
strange	1	7	5	3
letter	1	7	5	3
incident	1	7	5	3
learned	1	7	4	4
constant	1	7	4	4
indifferent	1	7	4	4
neighbor	1	7	4	4
changing	1	7	4	4
dressed	1	7	3	5
alright	1	7	3	5
rudely	1	7	3	5
matters	1	7	3	5
comforter	1	7	2	6
ritz	1	6	7	0
today	1	6	7	0
ceiling	1	6	6	1
emergency	1	6	6	1
exception	1	6	5	2
function	1	6	5	2
continue	1	6	5	2
frustrated	1	6	5	2
upstairs	1	6	5	2
required	1	6	5	2
effort	1	6	4	3
blanket	1	6	4	3
broke	1	6	4	3
horribly	1	6	4	3
forth	1	6	4	3
six	1	6	4	3
odd	1	6	3	4
terribly	1	6	3	4
match	1	6	3	4
cable	1	6	3	4
begin	1	6	3	4
arm	1	6	3	4
connect	1	6	3	4
flavor	1	6	2	5
sadly	1	6	2	5
numerous	1	6	2	5
channel	1	6	2	5
stiff	1	6	1	6
convinced	1	6	1	6
acknowledged	1	6	1	6
hate	1	6	1	6
mail	1	5	6	0
news	1	5	6	0
fitzpatrick	1	5	6	0
temp	1	5	6	0
brother	1	5	6	0
school	1	5	5	1
trained	1	5	5	1
sirens	1	5	5	1
gentleman	1	5	5	1
corrected	1	5	5	1
december	1	5	5	1
direct	1	5	4	2
hopefully	1	5	4	2
redeeming	1	5	4	2
concert	1	5	4	2
nasty	1	5	4	2
representative	1	5	4	2
vent	1	5	4	2
wide	1	5	4	2
appear	1	5	3	3
frankly	1	5	3	3
rated	1	5	3	3
wearing	1	5	3	3
handed	1	5	3	3
whom	1	5	3	3
attendant	1	5	3	3
disturb	1	5	3	3
likely	1	5	3	3
crappy	1	5	3	3
select	1	5	3	3
canceled	1	5	3	3
dresser	1	5	3	3
learn	1	5	3	3
wonder	1	5	3	3
finished	1	5	2	4
duty	1	5	2	4
spray	1	5	2	4
ac	1	5	2	4
receiving	1	5	2	4
reeked	1	5	2	4
dissapointed	1	5	2	4
exhausted	1	5	2	4
mark	1	5	1	5
sick	1	5	1	5
obvious	1	5	1	5
dogs	1	5	1	5
complementary	1	5	1	5
bellboy	1	5	1	5
faint	1	5	1	5
reasons	1	5	0	6
materials	1	4	5	0
intercontinental	1	4	5	0
trump	1	4	5	0
correctly	1	4	5	0
occasions	1	4	5	0
incorrect	1	4	5	0
painted	1	4	4	1
essentially	1	4	4	1
avoided	1	4	4	1
weird	1	4	4	1
exact	1	4	4	1
im	1	4	4	1
automatically	1	4	4	1
purchase	1	4	4	1
assistant	1	4	4	1
allowing	1	4	4	1
forgotten	1	4	4	1
sandwich	1	4	3	2
duration	1	4	3	2
pretentious	1	4	3	2
motels	1	4	3	2
mignon	1	4	3	2
became	1	4	3	2
conferences	1	4	3	2
giant	1	4	3	2
lead	1	4	3	2
knocked	1	4	3	2
manage	1	4	3	2
selected	1	4	3	2
cap	1	4	3	2
lamps	1	4	3	2
dealing	1	4	3	2
cereal	1	4	3	2
built	1	4	3	2
plastic	1	4	3	2
act	1	4	3	2
dial	1	4	2	3
appearance	1	4	2	3
conversation	1	4	2	3
navigate	1	4	2	3
hands	1	4	2	3
lacked	1	4	2	3
advise	1	4	2	3
u	1	4	2	3
apologetic	1	4	2	3
significantly	1	4	2	3
smells	1	4	2	3
reliable	1	4	2	3
expense	1	4	2	3
heating	1	4	2	3
difficulty	1	4	2	3
surveillance	1	4	2	3
knows	1	4	2	3
lived	1	4	1	4
destination	1	4	1	4
voucher	1	4	1	4
caused	1	4	1	4
restroom	1	4	1	4
aren	1	4	1	4
besides	1	4	1	4
driver	1	4	1	4
bathrobe	1	4	1	4
scratchy	1	4	0	5
intended	1	4	0	5
respond	1	3	4	0
sliding	1	3	4	0
btw	1	3	4	0
clientele	1	3	4	0
queens	1	3	4	0
coffeemaker	1	3	4	0
sales	1	3	4	0
improve	1	3	4	0
handicapped	1	3	4	0
waterfront	1	3	4	0
rise	1	3	4	0
initial	1	3	4	0
indicated	1	3	4	0
board	1	3	4	0
guaranteed	1	3	4	0
bent	1	3	3	1
muffin	1	3	3	1
signed	1	3	3	1
directed	1	3	3	1
closes	1	3	3	1
wise	1	3	3	1
waits	1	3	3	1
woken	1	3	3	1
listen	1	3	3	1
bored	1	3	3	1
damage	1	3	3	1
tone	1	3	3	1
delays	1	3	3	1
pushed	1	3	3	1
marathon	1	3	3	1
lock	1	3	3	1
homeless	1	3	3	1
lose	1	3	3	1
pain	1	3	3	1
tag	1	3	3	1
split	1	3	3	1
kidding	1	3	3	1
passing	1	3	3	1
resolved	1	3	3	1
box	1	3	3	1
freezing	1	3	3	1
jeans	1	3	3	1
controls	1	3	3	1
tight	1	3	3	1
compelled	1	3	3	1
inspect	1	3	3	1
responded	1	3	3	1
direction	1	3	3	1
inadequate	1	3	3	1
priority	1	3	3	1
team	1	3	3	1
wire	1	3	3	1
skin	1	3	3	1
dishwasher	1	3	3	1
highlight	1	3	2	2
suffice	1	3	2	2
nickel	1	3	2	2
fifteen	1	3	2	2
trust	1	3	2	2
scent	1	3	2	2
approach	1	3	2	2
suit	1	3	2	2
latest	1	3	2	2
tall	1	3	2	2
premises	1	3	2	2
accidentally	1	3	2	2
greet	1	3	2	2
listed	1	3	2	2
seasoned	1	3	2	2
matched	1	3	2	2
crowds	1	3	2	2
damp	1	3	2	2
awoke	1	3	2	2
co	1	3	2	2
marketing	1	3	2	2
convince	1	3	2	2
age	1	3	2	2
hop	1	3	2	2
cardio	1	3	2	2
repeat	1	3	2	2
produced	1	3	2	2
royal	1	3	1	3
dropped	1	3	1	3
rented	1	3	1	3
cleaner	1	3	1	3
caliber	1	3	1	3
liking	1	3	1	3
afford	1	3	1	3
deck	1	3	1	3
hello	1	3	1	3
kinds	1	3	1	3
sense	1	3	1	3
quieted	1	3	1	3
funny	1	3	1	3
demand	1	3	1	3
writing	1	3	1	3
grabbed	1	3	1	3
section	1	3	1	3
sharing	1	3	1	3
requesting	1	3	1	3
entirely	1	3	0	4
accurate	1	3	0	4
splurge	1	3	0	4
settling	1	3	0	4
rough	1	3	0	4
signal	1	3	0	4
definite	1	3	0	4
convenience	1	3	0	4
speaker	1	2	3	0
significant	1	2	3	0
bucket	1	2	3	0
suited	1	2	3	0
wouldnt	1	2	3	0
tolerate	1	2	3	0
kiehls	1	2	3	0
shortly	1	2	3	0
nyc	1	2	3	0
assuming	1	2	3	0
usa	1	2	3	0
mi	1	2	3	0
adult	1	2	3	0
dressing	1	2	3	0
outlets	1	2	3	0
hated	1	2	3	0
tap	1	2	3	0
reviewers	1	2	3	0
consideration	1	2	3	0
ae	1	2	3	0
decades	1	2	3	0
housekeeper	1	2	3	0
concept	1	2	3	0
drop	1	2	3	0
posts	1	2	3	0
president	1	2	3	0
croissant	1	2	3	0
faced	1	2	3	0
goodies	1	2	3	0
damn	1	2	3	0
print	1	2	3	0
eric	1	2	3	0
server	1	2	2	1
maintain	1	2	2	1
twin	1	2	2	1
plug	1	2	2	1
unusually	1	2	2	1
comforts	1	2	2	1
drapes	1	2	2	1
portions	1	2	2	1
confirming	1	2	2	1
comparison	1	2	2	1
oversized	1	2	2	1
hook	1	2	2	1
marked	1	2	2	1
garden	1	2	2	1
attendees	1	2	2	1
tuesday	1	2	2	1
underwhelming	1	2	2	1
puts	1	2	2	1
dim	1	2	2	1
van	1	2	2	1
insulation	1	2	2	1
ladies	1	2	2	1
ceilings	1	2	2	1
visitor	1	2	2	1
thread	1	2	2	1
ring	1	2	2	1
log	1	2	2	1
surrounded	1	2	2	1
hyatts	1	2	2	1
minimal	1	2	2	1
exit	1	2	2	1
focused	1	2	2	1
dripped	1	2	2	1
degree	1	2	2	1
contacting	1	2	2	1
fussy	1	2	2	1
enjoyment	1	2	2	1
thinks	1	2	2	1
lap	1	2	2	1
appointment	1	2	2	1
shopper	1	2	2	1
height	1	2	2	1
anyplace	1	2	2	1
couldnt	1	2	2	1
church	1	2	2	1
venue	1	2	2	1
preferences	1	2	2	1
ceremony	1	2	2	1
clothing	1	2	2	1
floored	1	2	2	1
vanity	1	2	2	1
likes	1	2	2	1
coffees	1	2	2	1
sealed	1	2	2	1
tiles	1	2	2	1
finish	1	2	2	1
waking	1	2	2	1
oriented	1	2	2	1
vegas	1	2	2	1
denied	1	2	2	1
negatives	1	2	2	1
pad	1	2	2	1
department	1	2	2	1
nearest	1	2	2	1
tours	1	2	2	1
bedspreads	1	2	2	1
unimpressive	1	2	2	1
palms	1	2	2	1
resting	1	2	1	2
stared	1	2	1	2
dimed	1	2	1	2
grab	1	2	1	2
array	1	2	1	2
medium	1	2	1	2
slip	1	2	1	2
frustration	1	2	1	2
portion	1	2	1	2
moments	1	2	1	2
skipped	1	2	1	2
conducive	1	2	1	2
furthermore	1	2	1	2
handled	1	2	1	2
unimpressed	1	2	1	2
character	1	2	1	2
rewards	1	2	1	2
facade	1	2	1	2
fill	1	2	1	2
thirty	1	2	1	2
unavailable	1	2	1	2
fake	1	2	1	2
search	1	2	1	2
exterior	1	2	1	2
soaps	1	2	1	2
demeanor	1	2	1	2
caters	1	2	1	2
overly	1	2	1	2
stuffed	1	2	1	2
forty	1	2	1	2
steep	1	2	1	2
human	1	2	1	2
profile	1	2	1	2
tends	1	2	1	2
leaves	1	2	1	2
kings	1	2	1	2
lengthy	1	2	1	2
leak	1	2	1	2
personalized	1	2	1	2
premiere	1	2	1	2
lug	1	2	1	2
cares	1	2	1	2
scared	1	2	1	2
glamorous	1	2	1	2
reserving	1	2	1	2
extreme	1	2	1	2
pristine	1	2	1	2
lite	1	2	1	2
levels	1	2	1	2
munchies	1	2	1	2
scrambled	1	2	1	2
apple	1	2	1	2
appliances	1	2	1	2
awakened	1	2	1	2
wondering	1	2	1	2
catering	1	2	1	2
cleaners	1	2	1	2
aggravating	1	2	1	2
host	1	2	1	2
grilled	1	2	1	2
flow	1	2	1	2
upholstered	1	2	1	2
aroma	1	2	1	2
jack	1	2	1	2
attacks	1	2	0	3
masseuse	1	2	0	3
associate	1	2	0	3
cuisine	1	2	0	3
wishing	1	2	0	3
grooming	1	2	0	3
impress	1	2	0	3
bonuses	1	2	0	3
portrayed	1	2	0	3
hypoallergenic	1	2	0	3
cranky	1	2	0	3
happiness	1	2	0	3
overwhelmed	1	2	0	3
dine	1	2	0	3
qualities	1	2	0	3
revisit	1	2	0	3
culture	1	2	0	3
housecleaning	1	1	2	0
hangers	1	1	2	0
versed	1	1	2	0
tucked	1	1	2	0
inns	1	1	2	0
theres	1	1	2	0
flaw	1	1	2	0
extend	1	1	2	0
shy	1	1	2	0
contain	1	1	2	0
quieter	1	1	2	0
trader	1	1	2	0
dave	1	1	2	0
remotely	1	1	2	0
decorative	1	1	2	0
advanced	1	1	2	0
conceirge	1	1	2	0
drawback	1	1	2	0
obtain	1	1	2	0
judy	1	1	2	0
tasting	1	1	2	0
season	1	1	2	0
vicinity	1	1	2	0
barman	1	1	2	0
neiman	1	1	2	0
marcus	1	1	2	0
clark	1	1	2	0
digital	1	1	2	0
absurd	1	1	2	0
directory	1	1	2	0
oasis	1	1	2	0
functional	1	1	2	0
jarring	1	1	2	0
elevated	1	1	2	0
nook	1	1	2	0
crash	1	1	2	0
mon	1	1	2	0
uk	1	1	2	0
faboulous	1	1	2	0
eagerly	1	1	2	0
kiss	1	1	2	0
furry	1	1	2	0
require	1	1	2	0
roomservice	1	1	2	0
recognizes	1	1	2	0
immediate	1	1	2	0
tied	1	1	2	0
remain	1	1	2	0
secured	1	1	2	0
solve	1	1	2	0
click	1	1	2	0
eleven	1	1	2	0
intimate	1	1	2	0
couches	1	1	2	0
delaware	1	1	2	0
passengers	1	1	2	0
beaten	1	1	2	0
background	1	1	2	0
andrew	1	1	2	0
doubles	1	1	2	0
recognize	1	1	2	0
consistent	1	1	2	0
mouthwash	1	1	2	0
indoors	1	1	2	0
carte	1	1	2	0
seattle	1	1	2	0
intense	1	1	2	0
position	1	1	2	0
ireland	1	1	2	0
backwards	1	1	2	0
teams	1	1	2	0
aon	1	1	2	0
bikes	1	1	2	0
power	1	1	2	0
improvement	1	1	2	0
yep	1	1	2	0
expansive	1	1	2	0
lists	1	1	2	0
instance	1	1	2	0
annual	1	1	2	0
nbc	1	1	2	0
operating	1	1	2	0
beneath	1	1	2	0
backpack	1	1	2	0
stocking	1	1	2	0
salts	1	1	2	0
fans	1	1	2	0
overheard	1	1	2	0
refresh	1	1	2	0
dept	1	1	2	0
reunion	1	1	2	0
pin	1	1	2	0
parade	1	1	2	0
lasted	1	1	2	0
kinda	1	1	2	0
suspect	1	1	2	0
interests	1	1	2	0
washroom	1	1	2	0
crown	1	1	2	0
influence	1	1	2	0
catered	1	1	2	0
ashtrays	1	1	2	0
orchid	1	1	2	0
crepes	1	1	2	0
sets	1	1	2	0
fireplaces	1	1	2	0
individuals	1	1	2	0
cakes	1	1	2	0
improved	1	1	2	0
sodas	1	1	2	0
valentines	1	1	2	0
oj	1	1	2	0
referring	1	1	2	0
swisshotel	1	1	2	0
adding	1	1	2	0
wave	1	1	2	0
posters	1	1	2	0
technology	1	1	2	0
mgr	1	1	2	0
driving	1	1	2	0
echo	1	1	1	1
pie	1	1	1	1
palace	1	1	1	1
staring	1	1	1	1
cigar	1	1	1	1
downright	1	1	1	1
fascinating	1	1	1	1
sometime	1	1	1	1
cutting	1	1	1	1
mechanical	1	1	1	1
h	1	1	1	1
au	1	1	1	1
greets	1	1	1	1
grey	1	1	1	1
pleasurable	1	1	1	1
evidently	1	1	1	1
applies	1	1	1	1
detract	1	1	1	1
snobbery	1	1	1	1
til	1	1	1	1
studio	1	1	1	1
shaped	1	1	1	1
familiar	1	1	1	1
plane	1	1	1	1
disinterested	1	1	1	1
crt	1	1	1	1
desks	1	1	1	1
stick	1	1	1	1
latte	1	1	1	1
partying	1	1	1	1
flushing	1	1	1	1
ditch	1	1	1	1
eight	1	1	1	1
shortage	1	1	1	1
smoothly	1	1	1	1
freshener	1	1	1	1
locating	1	1	1	1
glossy	1	1	1	1
tubs	1	1	1	1
sum	1	1	1	1
typically	1	1	1	1
charlie	1	1	1	1
bedspread	1	1	1	1
fabulously	1	1	1	1
unloading	1	1	1	1
leading	1	1	1	1
metropolitan	1	1	1	1
basket	1	1	1	1
specially	1	1	1	1
factor	1	1	1	1
gel	1	1	1	1
fewer	1	1	1	1
consumer	1	1	1	1
inquired	1	1	1	1
info	1	1	1	1
yogurt	1	1	1	1
runny	1	1	1	1
photographs	1	1	1	1
responsibility	1	1	1	1
frequented	1	1	1	1
chocolates	1	1	1	1
sipping	1	1	1	1
instructions	1	1	1	1
skip	1	1	1	1
ranges	1	1	1	1
groceries	1	1	1	1
pricy	1	1	1	1
midwest	1	1	1	1
kleenex	1	1	1	1
sunny	1	1	1	1
victorian	1	1	1	1
tomato	1	1	1	1
presidents	1	1	1	1
persons	1	1	1	1
assisted	1	1	1	1
x	1	1	1	1
exceed	1	1	1	1
pinch	1	1	1	1
lakeview	1	1	1	1
grandeur	1	1	1	1
glitch	1	1	1	1
suv	1	1	1	1
everytime	1	1	1	1
procedure	1	1	1	1
supplies	1	1	1	1
afterwards	1	1	1	1
grace	1	1	1	1
descriptions	1	1	1	1
harmony	1	1	1	1
gentle	1	1	1	1
refreshed	1	1	1	1
partner	1	1	1	1
priviledges	1	1	1	1
gripe	1	1	1	1
grapes	1	1	1	1
bump	1	1	1	1
icing	1	1	1	1
infant	1	1	1	1
restraunt	1	1	1	1
securing	1	1	1	1
hasn	1	1	1	1
purpose	1	1	1	1
rehearsal	1	1	1	1
drag	1	1	1	1
upgrading	1	1	1	1
interact	1	1	1	1
stately	1	1	1	1
recovering	1	1	1	1
flexible	1	1	1	1
stone	1	1	1	1
yearly	1	1	1	1
lodge	1	1	1	1
fight	1	1	1	1
combined	1	1	1	1
reflected	1	1	1	1
utilize	1	1	1	1
reviewing	1	1	1	1
leather	1	1	1	1
wooden	1	1	1	1
systems	1	1	1	1
create	1	1	1	1
safely	1	1	1	1
audio	1	1	1	1
inspiring	1	1	1	1
housekeepers	1	1	1	1
brings	1	1	1	1
combine	1	1	1	1
displays	1	1	1	1
message	1	1	1	1
tools	1	1	1	1
camera	1	1	1	1
iphone	1	1	1	1
conclusion	1	1	1	1
excursion	1	1	1	1
foreign	1	1	1	1
slumber	1	1	1	1
inform	1	1	1	1
toe	1	1	1	1
utilized	1	1	1	1
sooner	1	1	1	1
friendliest	1	1	1	1
invisible	1	1	1	1
messages	1	1	1	1
adventure	1	1	1	1
benefit	1	1	1	1
bite	1	1	1	1
severe	1	1	1	1
bass	1	1	1	1
greater	1	1	1	1
reluctant	1	1	1	1
aesthetic	1	1	1	1
fulfill	1	1	1	1
moist	1	1	1	1
addressed	1	1	1	1
beforehand	1	1	1	1
ands	1	1	1	1
aerobic	1	1	1	1
omelettes	1	1	1	1
differently	1	1	1	1
stair	1	1	1	1
paranoid	1	1	0	2
accommodated	1	1	0	2
skimpy	1	1	0	2
laying	1	1	0	2
nominal	1	1	0	2
cliche	1	1	0	2
thick	1	1	0	2
easier	1	1	0	2
accomodate	1	1	0	2
afterward	1	1	0	2
oil	1	1	0	2
artistic	1	1	0	2
commitment	1	1	0	2
ultimately	1	1	0	2
affordability	1	1	0	2
elite	1	1	0	2
excellence	1	1	0	2
bang	1	1	0	2
presented	1	1	0	2
garish	1	1	0	2
equal	1	1	0	2
dreamy	1	1	0	2
focus	1	1	0	2
ultimate	1	1	0	2
cotton	1	1	0	2
worthy	1	1	0	2
watertower	1	1	0	2
surprisingly	1	1	0	2
staffs	1	1	0	2
square	1	1	0	2
treating	1	1	0	2
selections	1	1	0	2
kits	1	1	0	2
chefs	1	1	0	2
colder	1	1	0	2
nob	1	1	0	2
animals	1	1	0	2
colleague	1	1	0	2
connectivity	1	1	0	2
definition	1	1	0	2
wander	1	1	0	2
lend	1	1	0	2
battery	1	1	0	2
picking	1	1	0	2
disappoint	1	1	0	2
confident	1	1	0	2
panic	1	1	0	2
extravagant	1	1	0	2
designs	1	1	0	2
guiding	1	1	0	2
pardon	1	1	0	2
pun	1	1	0	2
patiently	1	1	0	2
environmental	1	1	0	2
rendered	1	1	0	2
glamourous	1	1	0	2
sweat	1	1	0	2
finishing	1	1	0	2
traits	1	1	0	2
defiantly	1	1	0	2
personable	1	1	0	2
bummed	1	1	0	2
ton	1	1	0	2
jumping	1	1	0	2
awaiting	1	1	0	2
burned	1	1	0	2
backdrop	1	1	0	2
muffled	1	1	0	2
excitement	1	1	0	2
sky	1	1	0	2
earn	1	1	0	2
burgers	1	1	0	2
exudes	1	1	0	2
conducted	1	1	0	2
dashed	1	1	0	2
sample	1	1	0	2
belief	1	1	0	2
snippy	1	1	0	2
chemicals	1	1	0	2
flaws	1	1	0	2
pressed	1	1	0	2
session	1	1	0	2
geneva	1	1	0	2
luxuriously	1	1	0	2
wee	1	1	0	2
coincierge	1	0	1	0
metro	1	0	1	0
indicates	1	0	1	0
legends	1	0	1	0
becuse	1	0	1	0
upgraged	1	0	1	0
exceutive	1	0	1	0
ant	1	0	1	0
chamber	1	0	1	0
harrison	1	0	1	0
suberb	1	0	1	0
nov	1	0	1	0
crabtree	1	0	1	0
evelyn	1	0	1	0
bady	1	0	1	0
folk	1	0	1	0
shepards	1	0	1	0
regularly	1	0	1	0
sox	1	0	1	0
friiday	1	0	1	0
recomment	1	0	1	0
election	1	0	1	0
donald	1	0	1	0
scored	1	0	1	0
performance	1	0	1	0
topped	1	0	1	0
feb	1	0	1	0
pavilion	1	0	1	0
groaner	1	0	1	0
kiosks	1	0	1	0
origins	1	0	1	0
wtih	1	0	1	0
squeals	1	0	1	0
virginia	1	0	1	0
commendation	1	0	1	0
waitresses	1	0	1	0
lowered	1	0	1	0
moderately	1	0	1	0
brilliant	1	0	1	0
quicker	1	0	1	0
grabbing	1	0	1	0
fling	1	0	1	0
glare	1	0	1	0
underway	1	0	1	0
planes	1	0	1	0
trio	1	0	1	0
impishly	1	0	1	0
ballrooms	1	0	1	0
godsend	1	0	1	0
filmed	1	0	1	0
rainbow	1	0	1	0
gowns	1	0	1	0
consequence	1	0	1	0
throwback	1	0	1	0
sheer	1	0	1	0
discreet	1	0	1	0
boutiquey	1	0	1	0
glamour	1	0	1	0
glitz	1	0	1	0
bowled	1	0	1	0
sparkles	1	0	1	0
chandeliers	1	0	1	0
celebs	1	0	1	0
dispite	1	0	1	0
liitle	1	0	1	0
riff	1	0	1	0
raff	1	0	1	0
exists	1	0	1	0
frquently	1	0	1	0
teh	1	0	1	0
thoughtfully	1	0	1	0
purposeful	1	0	1	0
accomadating	1	0	1	0
echoed	1	0	1	0
gratus	1	0	1	0
skyauction	1	0	1	0
equalled	1	0	1	0
superlatives	1	0	1	0
midcentury	1	0	1	0
sensibilities	1	0	1	0
occurred	1	0	1	0
involving	1	0	1	0
actively	1	0	1	0
encourages	1	0	1	0
caroline	1	0	1	0
progress	1	0	1	0
swift	1	0	1	0
salon	1	0	1	0
voted	1	0	1	0
residents	1	0	1	0
lovelies	1	0	1	0
cosy	1	0	1	0
ensured	1	0	1	0
snooze	1	0	1	0
civilised	1	0	1	0
mixes	1	0	1	0
mohito	1	0	1	0
tuck	1	0	1	0
pcs	1	0	1	0
webcams	1	0	1	0
goodnight	1	0	1	0
projection	1	0	1	0
crip	1	0	1	0
filtered	1	0	1	0
shades	1	0	1	0
blacked	1	0	1	0
ottman	1	0	1	0
cubes	1	0	1	0
library	1	0	1	0
locals	1	0	1	0
ambulances	1	0	1	0
understood	1	0	1	0
dossier	1	0	1	0
keihl	1	0	1	0
lawry	1	0	1	0
accross	1	0	1	0
uncluttered	1	0	1	0
congenial	1	0	1	0
culinary	1	0	1	0
calm	1	0	1	0
restorative	1	0	1	0
technician	1	0	1	0
await	1	0	1	0
swanky	1	0	1	0
boutqiue	1	0	1	0
uniforms	1	0	1	0
futons	1	0	1	0
iced	1	0	1	0
barrel	1	0	1	0
travellers	1	0	1	0
dana	1	0	1	0
chgo	1	0	1	0
avg	1	0	1	0
mo	1	0	1	0
aka	1	0	1	0
meets	1	0	1	0
efficiency	1	0	1	0
seoul	1	0	1	0
plays	1	0	1	0
role	1	0	1	0
consistenly	1	0	1	0
execute	1	0	1	0
complimentarily	1	0	1	0
strangers	1	0	1	0
purple	1	0	1	0
polka	1	0	1	0
dot	1	0	1	0
greek	1	0	1	0
lincoln	1	0	1	0
positve	1	0	1	0
fabric	1	0	1	0
southshore	1	0	1	0
railroad	1	0	1	0
hershey	1	0	1	0
kisses	1	0	1	0
skiing	1	0	1	0
easter	1	0	1	0
recovery	1	0	1	0
resonable	1	0	1	0
spoil	1	0	1	0
goldish	1	0	1	0
oliver	1	0	1	0
airports	1	0	1	0
uniqueness	1	0	1	0
rollins	1	0	1	0
mk	1	0	1	0
lettier	1	0	1	0
detailed	1	0	1	0
cruises	1	0	1	0
tastfully	1	0	1	0
whimiscal	1	0	1	0
utililzed	1	0	1	0
begain	1	0	1	0
rewarded	1	0	1	0
wii	1	0	1	0
colorfully	1	0	1	0
islands	1	0	1	0
wonderland	1	0	1	0
befitted	1	0	1	0
mmmhh	1	0	1	0
enquiry	1	0	1	0
sublime	1	0	1	0
swipes	1	0	1	0
ranked	1	0	1	0
shoppers	1	0	1	0
inclusions	1	0	1	0
lugs	1	0	1	0
snippets	1	0	1	0
ankle	1	0	1	0
crutches	1	0	1	0
loaned	1	0	1	0
wheelchair	1	0	1	0
amalfi	1	0	1	0
hallo	1	0	1	0
mrs	1	0	1	0
vanessa	1	0	1	0
wore	1	0	1	0
tshirt	1	0	1	0
terrycloth	1	0	1	0
roger	1	0	1	0
gallet	1	0	1	0
conforter	1	0	1	0
pillowtop	1	0	1	0
croissants	1	0	1	0
brioches	1	0	1	0
chocolat	1	0	1	0
topnotch	1	0	1	0
joint	1	0	1	0
hairdressers	1	0	1	0
deliberation	1	0	1	0
michagan	1	0	1	0
oak	1	0	1	0
conceriage	1	0	1	0
bigs	1	0	1	0
patronizing	1	0	1	0
solved	1	0	1	0
accented	1	0	1	0
bentley	1	0	1	0
nifty	1	0	1	0
sensibility	1	0	1	0
peoples	1	0	1	0
incomplete	1	0	1	0
stickers	1	0	1	0
bride	1	0	1	0
dedicated	1	0	1	0
elements	1	0	1	0
tiring	1	0	1	0
refurbing	1	0	1	0
adavantage	1	0	1	0
remodelling	1	0	1	0
lows	1	0	1	0
consistency	1	0	1	0
legitimately	1	0	1	0
pity	1	0	1	0
study	1	0	1	0
powered	1	0	1	0
spolied	1	0	1	0
frendly	1	0	1	0
assortment	1	0	1	0
recreation	1	0	1	0
marshall	1	0	1	0
hancok	1	0	1	0
max	1	0	1	0
newsletter	1	0	1	0
acessible	1	0	1	0
patio	1	0	1	0
